id,dataset,preprocessing_norm,y_preprocessing,output_preprocesing,mean_filt,rescale,kr,min_subtraction,log_preprocessing,crop,split,shuffle,batch_size,num_workers,n_epochs,lr,weight_decay,w reg,milestones,gamma,loss,k,m,seed,act,inner_act,head_act,out_act,training_norm,use_node_features,use_edge_weights,use_edge_attr,node_transforms,edge_transforms,sparsify_threshold,sparsify_threshold_upper,max_diagonal,encoder_hidden_sizes,hidden_sizes,message_passing,update_hidden_sizes,head_architecture,head_hidden_sizes,sign_net,output_mode,Final Validation Loss,Regular Loss,Downsampling Loss,Upsampling Loss
385,dataset_03_01_23,mean,sweeprand_log_inf,log,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,0.315,3.267,3.947,
386,dataset_03_01_23,mean,sweeprand_log_inf,log,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)', 'GridSize']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,0.301,3.68,3.797,
387,dataset_03_03_23,mean,sweeprand_log_inf,log,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,0.25,5.838,6.33,
388,dataset_03_01_23,mean,sweeprand_log_inf,,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,4.081,2.765,3.408,
389,dataset_03_01_23,mean,sweeprand_log_inf,,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)', 'GridSize']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,3.789,3.099,3.43,
390,dataset_03_22_23,mean,sweeprand_log_inf,,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,3.946,3.452,4.13,
391,dataset_03_22_23,mean,sweeprand_log_inf,,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)', 'GridSize']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,3.195,3.415,4.175,
392,dataset_03_22_23,mean,sweeprand_log_inf,log,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,0.261,3.587,3.71,
393,dataset_03_22_23,mean,sweeprand_log_inf,log,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)', 'GridSize']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,0.256,3.458,4.35,
394,dataset_03_23_23,mean,sweeprand_log_inf,log,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,50,0.0001,0.0,,[25],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,0.253,2.949,6.009,
395,dataset_03_23_23,mean,sweeprand_log_inf,log,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,50,0.0001,0.0,,[25],0.1,mse,8,512,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCs(k=8, normalize=False, sign_net=True)', 'Constant(value=1.0)', 'GridSize']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,[64],"[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill_512,"[1000, 1000, 1000, 1000, 1000, 1000]",sign_plus,energy_sym_diag,0.252,5.434,4.101,
